id_class;id_student;id_subject;score;rank
127;26129;77;5;Trungbinh
128;26130;78;6;Kha
129;26131;79;6;Kha
130;26132;80;8;Gioi
131;26133;81;4;Trungbinh
132;26134;82;7;Kha
133;26135;83;4;Trungbinh
134;26136;84;5;Trungbinh
135;26137;85;2;Truot
136;26138;86;2;Truot
137;26139;87;4;Trungbinh
138;26140;88;6;Kha
139;26141;89;6;Kha
140;26142;90;7;Kha
141;26143;91;6;Kha
142;26144;92;7;Kha
143;26145;93;8;Gioi
144;26146;94;7;Kha
145;26147;95;6;Kha
146;26148;96;6;Kha
147;26149;97;9;Xuat Sac
148;26150;98;8;Gioi
149;26151;99;7;Kha
150;26152;100;9;Xuat Sac
151;26153;101;5;Trungbinh
152;26154;102;5;Trungbinh
153;26155;103;8;Gioi
154;26156;104;8;Gioi
155;26157;105;1;Truot
156;26158;106;4;Trungbinh
157;26159;107;2;Truot
158;26160;108;1;Truot
159;26161;109;8;Gioi
160;26162;110;6;Kha
161;26163;111;3;Truot
162;26164;112;6;Kha
163;26165;113;7;Kha
164;26166;114;1;Truot
165;26167;115;4;Trungbinh
166;26168;116;9;Xuat Sac
167;26169;117;7;Kha
168;26170;118;6;Kha
169;26171;119;2;Truot
170;26172;120;1;Truot
171;26173;121;2;Truot
172;26174;122;5;Trungbinh
173;26175;123;4;Trungbinh
174;26176;124;4;Trungbinh
175;26177;125;4;Trungbinh
176;26178;126;2;Truot
177;26179;127;6;Kha
178;26180;128;2;Truot
179;26181;129;9;Xuat Sac
180;26182;130;4;Trungbinh
181;26183;131;9;Xuat Sac
182;26184;132;9;Xuat Sac
183;26185;133;5;Trungbinh
184;26186;134;4;Trungbinh
185;26187;135;7;Kha
186;26188;136;2;Truot
187;26189;137;7;Kha
188;26190;138;3;Truot
189;26191;139;4;Trungbinh
190;26192;140;1;Truot
191;26193;141;4;Trungbinh
192;26194;142;1;Truot
193;26195;143;3;Truot
194;26196;144;6;Kha
195;26197;145;9;Xuat Sac
196;26198;146;8;Gioi
197;26199;147;4;Trungbinh
198;26200;148;2;Truot
199;26201;149;8;Gioi
200;26202;150;2;Truot
201;26203;151;4;Trungbinh
202;26204;152;7;Kha
203;26205;153;5;Trungbinh
204;26206;154;5;Trungbinh
205;26207;155;4;Trungbinh
206;26208;156;8;Gioi
207;26209;157;1;Truot
208;26210;158;3;Truot
209;26211;159;2;Truot
210;26212;160;6;Kha
211;26213;161;5;Trungbinh
212;26214;162;9;Xuat Sac
213;26215;163;9;Xuat Sac
214;26216;164;7;Kha
215;26217;165;2;Truot
216;26218;166;7;Kha
217;26219;167;8;Gioi
218;26220;168;3;Truot
219;26221;169;7;Kha
220;26222;170;9;Xuat Sac
221;26223;171;6;Kha
222;26224;172;3;Truot
223;26225;173;3;Truot
224;26226;174;3;Truot
225;26227;175;7;Kha
226;26228;176;4;Trungbinh
227;26229;177;2;Truot
228;26230;178;8;Gioi
229;26231;179;7;Kha
230;26232;180;4;Trungbinh
231;26233;181;6;Kha
232;26234;182;2;Truot
233;26235;183;2;Truot
234;26236;184;3;Truot
235;26237;185;7;Kha
236;26238;186;7;Kha
237;26239;187;1;Truot
238;26240;188;6;Kha
239;26241;189;5;Trungbinh
240;26242;190;3;Truot
241;26243;191;5;Trungbinh
242;26244;192;9;Xuat Sac
243;26245;193;1;Truot
244;26246;194;1;Truot
245;26247;195;5;Trungbinh
246;26248;196;5;Trungbinh
247;26249;197;3;Truot
248;26250;198;3;Truot
249;26251;199;4;Trungbinh
250;26252;200;3;Truot
251;26253;7;6;Kha
252;26254;8;6;Kha
253;26255;9;4;Trungbinh
254;26256;10;2;Truot
255;26257;11;2;Truot
256;26258;12;6;Kha
257;26259;13;5;Trungbinh
258;26260;14;5;Trungbinh
259;26261;15;5;Trungbinh
260;26262;16;8;Gioi
261;26263;17;6;Kha
262;26264;18;9;Xuat Sac
263;26265;19;5;Trungbinh
264;26266;20;5;Trungbinh
265;26267;21;8;Gioi
266;26268;22;7;Kha
267;26269;23;1;Truot
268;26270;24;8;Gioi
269;26271;25;7;Kha
270;26272;26;2;Truot
271;26273;27;1;Truot
272;26274;28;5;Trungbinh
273;26275;29;6;Kha
274;26276;30;9;Xuat Sac
275;26277;31;7;Kha
276;26278;32;8;Gioi
277;26279;33;3;Truot
278;26280;34;9;Xuat Sac
279;26281;35;1;Truot
280;26282;36;8;Gioi
281;26283;37;8;Gioi
282;26284;38;8;Gioi
283;26285;39;6;Kha
284;26286;40;6;Kha
285;26287;41;3;Truot
286;26288;42;7;Kha
287;26289;43;3;Truot
288;26290;44;2;Truot
289;26291;45;9;Xuat Sac
290;26292;46;1;Truot
291;26293;47;6;Kha
292;26294;48;9;Xuat Sac
293;26295;49;8;Gioi
294;26296;50;4;Trungbinh
295;26297;51;5;Trungbinh
296;26298;52;5;Trungbinh
297;26299;53;2;Truot
298;26300;54;6;Kha
299;26301;55;3;Truot
300;26302;56;2;Truot
301;26303;57;2;Truot
302;26304;58;3;Truot
303;26305;59;2;Truot
304;26306;60;2;Truot
305;26307;61;7;Kha
306;26308;62;1;Truot
307;26309;63;8;Gioi
308;26310;64;7;Kha
309;26311;65;8;Gioi
310;26312;66;7;Kha
311;26313;67;4;Trungbinh
312;26314;68;7;Kha
313;26315;69;3;Truot
314;26316;70;3;Truot
315;26317;71;3;Truot
316;26318;72;7;Kha
317;26319;73;1;Truot
318;26320;74;4;Trungbinh
319;26321;75;4;Trungbinh
320;26322;76;4;Trungbinh
321;26323;77;5;Trungbinh
322;26324;78;6;Kha
323;26325;79;2;Truot
324;26326;80;2;Truot
325;26327;81;1;Truot
326;26328;82;5;Trungbinh
327;26329;83;4;Trungbinh
328;26330;84;2;Truot
329;26331;85;8;Gioi
330;26332;86;5;Trungbinh
331;26333;87;5;Trungbinh
332;26334;88;7;Kha
333;26335;89;8;Gioi
334;26336;90;7;Kha
335;26337;91;3;Truot
336;26338;92;2;Truot
337;26339;93;6;Kha
338;26340;94;7;Kha
339;26341;95;8;Gioi
340;26342;96;4;Trungbinh
341;26343;97;1;Truot
342;26344;98;4;Trungbinh
343;26345;99;9;Xuat Sac
344;26346;100;7;Kha
345;26347;101;8;Gioi
346;26348;102;3;Truot
347;26349;103;7;Kha
348;26350;104;1;Truot
349;26351;105;3;Truot
350;26352;106;6;Kha
351;26353;107;7;Kha
352;26354;108;2;Truot
353;26355;109;1;Truot
354;26356;110;5;Trungbinh
355;26357;111;3;Truot
356;26358;112;7;Kha
357;26359;113;8;Gioi
358;26360;114;3;Truot
359;26361;115;1;Truot
360;26362;116;1;Truot
361;26363;117;9;Xuat Sac
362;26364;118;7;Kha
363;26365;119;1;Truot
364;26366;120;9;Xuat Sac
365;26367;121;7;Kha
366;26368;122;8;Gioi
367;26369;123;8;Gioi
368;26370;124;3;Truot
369;26371;125;5;Trungbinh
370;26372;126;5;Trungbinh
371;26373;127;7;Kha
372;26374;128;7;Kha
373;26375;129;5;Trungbinh
374;26376;130;1;Truot
375;26377;131;9;Xuat Sac
376;26378;132;9;Xuat Sac
377;26379;133;7;Kha
378;26380;134;9;Xuat Sac
379;26381;135;8;Gioi
380;26382;136;7;Kha
381;26383;137;3;Truot
382;26384;138;1;Truot
383;26385;139;7;Kha
384;26386;140;2;Truot
385;26387;141;5;Trungbinh
386;26388;142;9;Xuat Sac
387;26389;143;8;Gioi
388;26390;144;5;Trungbinh
389;26391;145;9;Xuat Sac
390;26392;146;1;Truot
391;26393;147;3;Truot
392;26394;148;3;Truot
393;26395;149;1;Truot
394;26396;150;8;Gioi
395;26397;151;2;Truot
396;26398;152;3;Truot
397;26399;153;4;Trungbinh
398;26400;154;7;Kha
399;26401;155;5;Trungbinh
400;26402;156;3;Truot
401;26403;157;8;Gioi
402;26404;158;8;Gioi
403;26405;159;8;Gioi
404;26406;160;5;Trungbinh
405;26407;161;6;Kha
406;26408;162;8;Gioi
407;26409;163;1;Truot
408;26410;164;3;Truot
409;26411;165;9;Xuat Sac
410;26412;166;2;Truot
411;26413;167;2;Truot
412;26414;168;8;Gioi
413;26415;169;6;Kha
414;26416;170;5;Trungbinh
415;26417;171;2;Truot
416;26418;172;5;Trungbinh
417;26419;173;4;Trungbinh
418;26420;174;9;Xuat Sac
419;26421;175;7;Kha
420;26422;176;5;Trungbinh
421;26423;177;5;Trungbinh
422;26424;178;3;Truot
423;26425;179;7;Kha
424;26426;180;5;Trungbinh
425;26427;181;9;Xuat Sac
426;26428;182;5;Trungbinh
427;26429;183;9;Xuat Sac
428;26430;184;4;Trungbinh
429;26431;185;6;Kha
430;26432;186;9;Xuat Sac
431;26433;187;6;Kha
432;26434;188;7;Kha
433;26435;189;6;Kha
434;26436;190;6;Kha
435;26437;191;1;Truot
436;26438;192;6;Kha
437;26439;193;1;Truot
438;26440;194;8;Gioi
439;26441;195;4;Trungbinh
440;26442;196;1;Truot
441;26443;197;6;Kha
442;26444;198;6;Kha
443;26445;199;9;Xuat Sac
444;26446;200;4;Trungbinh
445;26447;7;7;Kha
446;26448;8;4;Trungbinh
447;26449;9;9;Xuat Sac
448;26450;10;9;Xuat Sac
449;26451;11;5;Trungbinh
450;26452;12;1;Truot
451;26453;13;2;Truot
452;26454;14;3;Truot
453;26455;15;9;Xuat Sac
454;26456;16;5;Trungbinh
455;26457;17;4;Trungbinh
456;26458;18;8;Gioi
457;26459;19;9;Xuat Sac
458;26460;20;2;Truot
459;26461;21;1;Truot
460;26462;22;9;Xuat Sac
461;26463;23;4;Trungbinh
462;26464;24;3;Truot
463;26465;25;6;Kha
464;26466;26;7;Kha
465;26467;27;5;Trungbinh
466;26468;28;6;Kha
467;26469;29;7;Kha
468;26470;30;3;Truot
469;26471;31;4;Trungbinh
470;26472;32;4;Trungbinh
471;26473;33;1;Truot
472;26474;34;8;Gioi
473;26475;35;2;Truot
474;26476;36;8;Gioi
475;26477;37;6;Kha
476;26478;38;9;Xuat Sac
477;26479;39;6;Kha
478;26480;40;8;Gioi
479;26481;41;8;Gioi
480;26482;42;3;Truot
481;26483;43;5;Trungbinh
482;26484;44;5;Trungbinh
483;26485;45;5;Trungbinh
484;26486;46;4;Trungbinh
485;26487;47;9;Xuat Sac
486;26488;48;1;Truot
487;26489;49;2;Truot
488;26490;50;6;Kha
489;26491;51;1;Truot
490;26492;52;6;Kha
491;26493;53;5;Trungbinh
492;26494;54;7;Kha
493;26495;55;9;Xuat Sac
494;26496;56;4;Trungbinh
495;26497;57;1;Truot
496;26498;58;1;Truot
497;26499;59;4;Trungbinh
498;26500;60;2;Truot
499;26501;61;4;Trungbinh
500;26502;62;6;Kha
501;26503;63;4;Trungbinh
502;26504;64;7;Kha
503;26505;65;9;Xuat Sac
504;26506;66;6;Kha
505;26507;67;1;Truot
506;26508;68;7;Kha
507;26509;69;6;Kha
508;26510;70;6;Kha
509;26511;71;3;Truot
510;26512;72;2;Truot
511;26513;73;9;Xuat Sac
512;26514;74;1;Truot
513;26515;75;9;Xuat Sac
514;26516;76;5;Trungbinh
515;26517;77;6;Kha
516;26518;78;4;Trungbinh
517;26519;79;4;Trungbinh
518;26520;80;5;Trungbinh
519;26521;81;1;Truot
520;26522;82;9;Xuat Sac
521;26523;83;6;Kha
522;26524;84;5;Trungbinh
523;26525;85;5;Trungbinh
524;26526;86;8;Gioi
525;26527;87;5;Trungbinh
526;26528;88;1;Truot
527;26529;89;6;Kha
528;26530;90;7;Kha
529;26531;91;5;Trungbinh
530;26532;92;9;Xuat Sac
531;26533;93;9;Xuat Sac
532;26534;94;4;Trungbinh
533;26535;95;6;Kha
534;26536;96;8;Gioi
535;26537;97;5;Trungbinh
536;26538;98;6;Kha
537;26539;99;9;Xuat Sac
538;26540;100;5;Trungbinh
539;26541;101;9;Xuat Sac
540;26542;102;8;Gioi
541;26543;103;9;Xuat Sac
542;26544;104;7;Kha
543;26545;105;5;Trungbinh
544;26546;106;3;Truot
545;26547;107;8;Gioi
546;26548;108;2;Truot
547;26549;109;4;Trungbinh
548;26550;110;3;Truot
549;26551;111;5;Trungbinh
550;26552;112;9;Xuat Sac
551;26553;113;3;Truot
552;26554;114;4;Trungbinh
553;26555;115;9;Xuat Sac
554;26556;116;8;Gioi
555;26557;117;4;Trungbinh
556;26558;118;9;Xuat Sac
557;26559;119;9;Xuat Sac
558;26560;120;3;Truot
559;26561;121;7;Kha
560;26562;122;1;Truot
561;26563;123;9;Xuat Sac
562;26564;124;6;Kha
563;26565;125;4;Trungbinh
564;26566;126;3;Truot
565;26567;127;8;Gioi
566;26568;128;8;Gioi
567;26569;129;2;Truot
568;26570;130;9;Xuat Sac
569;26571;131;4;Trungbinh
570;26572;132;8;Gioi
571;26573;133;2;Truot
572;26574;134;8;Gioi
573;26575;135;5;Trungbinh
574;26576;136;9;Xuat Sac
575;26577;137;7;Kha
576;26578;138;9;Xuat Sac
577;26579;139;6;Kha
578;26580;140;9;Xuat Sac
579;26581;141;2;Truot
580;26582;142;3;Truot
581;26583;143;7;Kha
582;26584;144;1;Truot
583;26585;145;6;Kha
584;26586;146;8;Gioi
585;26587;147;9;Xuat Sac
586;26588;148;7;Kha
587;26589;149;2;Truot
588;26590;150;6;Kha
589;26591;151;3;Truot
590;26592;152;5;Trungbinh
591;26593;153;7;Kha
592;26594;154;6;Kha
593;26595;155;6;Kha
594;26596;156;4;Trungbinh
595;26597;157;1;Truot
596;26598;158;2;Truot
597;26599;159;3;Truot
598;26600;160;3;Truot
599;26601;161;4;Trungbinh
600;26602;162;5;Trungbinh
601;26603;163;3;Truot
602;26604;164;1;Truot
603;26605;165;8;Gioi
604;26606;166;7;Kha
605;26607;167;4;Trungbinh
606;26608;168;7;Kha
607;26609;169;3;Truot
608;26610;170;6;Kha
609;26611;171;1;Truot
610;26612;172;8;Gioi
611;26613;173;3;Truot
612;26614;174;6;Kha
613;26615;175;8;Gioi
614;26616;176;4;Trungbinh
615;26617;177;7;Kha
616;26618;178;4;Trungbinh
617;26619;179;2;Truot
618;26620;180;4;Trungbinh
619;26621;181;6;Kha
620;26622;182;9;Xuat Sac
621;26623;183;1;Truot
622;26624;184;1;Truot
623;26625;185;5;Trungbinh
624;26626;186;6;Kha
625;26627;187;8;Gioi
626;26628;188;2;Truot
627;26629;189;1;Truot
628;26630;190;5;Trungbinh
629;26631;191;2;Truot
630;26632;192;3;Truot
631;26633;193;2;Truot
632;26634;194;8;Gioi
633;26635;195;3;Truot
634;26636;196;7;Kha
635;26637;197;3;Truot
636;26638;198;8;Gioi
637;26639;199;3;Truot
638;26640;200;1;Truot
639;26641;13;9;Xuat Sac
640;26642;14;1;Truot
641;26643;15;4;Trungbinh
642;26644;16;4;Trungbinh
643;26645;17;8;Gioi
644;26646;18;9;Xuat Sac
645;26647;19;8;Gioi
646;26648;20;4;Trungbinh
647;26649;21;5;Trungbinh
648;26650;22;4;Trungbinh
649;26651;23;6;Kha
650;26652;24;9;Xuat Sac
651;26653;25;3;Truot
652;26654;26;7;Kha
653;26655;27;6;Kha
654;26656;28;7;Kha
655;26657;29;4;Trungbinh
656;26658;30;2;Truot
657;26659;31;2;Truot
658;26660;32;4;Trungbinh
659;26661;33;7;Kha
660;26662;34;4;Trungbinh
661;26663;35;9;Xuat Sac
662;26664;36;8;Gioi
663;26665;37;9;Xuat Sac
664;26666;38;9;Xuat Sac
665;26667;39;6;Kha
666;26668;40;8;Gioi
667;26669;41;8;Gioi
668;26670;42;9;Xuat Sac
669;26671;43;7;Kha
670;26672;44;8;Gioi
671;26673;45;8;Gioi
672;26674;46;2;Truot
673;26675;47;7;Kha
674;26676;48;7;Kha
675;26677;49;1;Truot
676;26678;50;9;Xuat Sac
677;26679;51;7;Kha
678;26680;52;3;Truot
679;26681;53;2;Truot
680;26682;54;4;Trungbinh
681;26683;55;1;Truot
682;26684;56;6;Kha
683;26685;57;3;Truot
684;26686;58;1;Truot
685;26687;59;1;Truot
686;26688;60;9;Xuat Sac
687;26689;61;3;Truot
688;26690;62;1;Truot
689;26691;63;7;Kha
690;26692;64;2;Truot
691;26693;65;5;Trungbinh
692;26694;66;7;Kha
693;26695;67;6;Kha
694;26696;68;9;Xuat Sac
695;26697;69;2;Truot
696;26698;70;4;Trungbinh
697;26699;71;9;Xuat Sac
698;26700;72;7;Kha
699;26701;73;9;Xuat Sac
700;26702;74;7;Kha
701;26703;75;2;Truot
702;26704;76;9;Xuat Sac
703;26705;77;2;Truot
704;26706;78;8;Gioi
705;26707;79;2;Truot
706;26708;80;4;Trungbinh
707;26709;81;2;Truot
708;26710;82;2;Truot
709;26711;83;7;Kha
710;26712;84;9;Xuat Sac
711;26713;85;5;Trungbinh
712;26714;86;8;Gioi
713;26715;87;4;Trungbinh
714;26716;88;9;Xuat Sac
715;26717;89;3;Truot
716;26718;90;7;Kha
717;26719;91;5;Trungbinh
718;26720;92;3;Truot
719;26721;93;2;Truot
720;26722;94;2;Truot
721;26723;95;8;Gioi
722;26724;96;6;Kha
723;26725;97;9;Xuat Sac
724;26726;98;1;Truot
725;26727;99;8;Gioi
726;26728;100;5;Trungbinh
727;26729;101;7;Kha
728;26730;102;2;Truot
729;26731;103;4;Trungbinh
730;26732;104;6;Kha
731;26733;105;1;Truot
732;26734;106;8;Gioi
733;26735;107;4;Trungbinh
734;26736;108;9;Xuat Sac
735;26737;109;4;Trungbinh
736;26738;110;8;Gioi
737;26739;111;1;Truot
738;26740;112;6;Kha
739;26741;113;3;Truot
740;26742;114;1;Truot
741;26743;115;6;Kha
742;26744;116;4;Trungbinh
743;26745;117;5;Trungbinh
744;26746;118;7;Kha
745;26747;119;3;Truot
746;26748;120;3;Truot
747;26749;121;4;Trungbinh
748;26750;122;7;Kha
749;26751;123;4;Trungbinh
750;26752;124;7;Kha
751;26753;125;9;Xuat Sac
752;26754;126;9;Xuat Sac
753;26755;127;7;Kha
754;26756;128;5;Trungbinh
755;26757;129;9;Xuat Sac
756;26758;130;2;Truot
757;26759;131;7;Kha
758;26760;132;7;Kha
759;26761;133;2;Truot
760;26762;134;4;Trungbinh
761;26763;135;7;Kha
762;26764;136;2;Truot
763;26765;137;9;Xuat Sac
764;26766;138;8;Gioi
765;26767;139;4;Trungbinh
766;26768;140;4;Trungbinh
767;26769;141;2;Truot
768;26770;142;1;Truot
769;26771;143;5;Trungbinh
770;26772;144;7;Kha
771;26773;145;1;Truot
772;26774;146;9;Xuat Sac
773;26775;147;9;Xuat Sac
774;26776;148;3;Truot
775;26777;149;7;Kha
776;26778;150;6;Kha
777;26779;151;8;Gioi
778;26780;152;1;Truot
779;26781;153;5;Trungbinh
780;26782;154;4;Trungbinh
781;26783;155;5;Trungbinh
782;26784;156;6;Kha
783;26785;157;4;Trungbinh
784;26786;158;9;Xuat Sac
785;26787;159;3;Truot
786;26788;160;8;Gioi
787;26789;161;8;Gioi
788;26790;162;2;Truot
789;26791;163;4;Trungbinh
790;26792;164;4;Trungbinh
791;26793;165;9;Xuat Sac
792;26794;166;7;Kha
793;26795;167;8;Gioi
794;26796;168;5;Trungbinh
795;26797;169;1;Truot
796;26798;170;7;Kha
797;26799;171;8;Gioi
798;26800;172;4;Trungbinh
799;26801;173;4;Trungbinh
800;26802;174;1;Truot
801;26803;175;2;Truot
802;26804;176;3;Truot
803;26805;177;7;Kha
804;26806;178;5;Trungbinh
805;26807;179;8;Gioi
806;26808;180;3;Truot
807;26809;181;6;Kha
808;26810;182;6;Kha
809;26811;183;6;Kha
810;26812;184;8;Gioi
811;26813;185;6;Kha
812;26814;186;1;Truot
813;26815;187;1;Truot
814;26816;188;7;Kha
815;26817;189;2;Truot
816;26818;190;8;Gioi
817;26819;191;2;Truot
818;26820;192;2;Truot
819;26821;193;3;Truot
820;26822;194;6;Kha
821;26823;195;9;Xuat Sac
822;26824;196;5;Trungbinh
823;26825;197;7;Kha
824;26826;198;9;Xuat Sac
825;26827;199;8;Gioi
826;26828;200;2;Truot
827;26829;13;8;Gioi
828;26830;14;5;Trungbinh
829;26831;15;1;Truot
830;26832;16;7;Kha
831;26833;17;5;Trungbinh
832;26834;18;3;Truot
833;26835;19;6;Kha
834;26836;20;6;Kha
835;26837;21;7;Kha
836;26838;22;6;Kha
837;26839;23;2;Truot
838;26840;24;2;Truot
839;26841;25;9;Xuat Sac
840;26842;26;6;Kha
841;26843;27;8;Gioi
842;26844;28;4;Trungbinh
843;26845;29;3;Truot
844;26846;30;5;Trungbinh
845;26847;31;6;Kha
846;26848;32;1;Truot
847;26849;33;6;Kha
848;26850;34;9;Xuat Sac
849;26851;35;4;Trungbinh
850;26852;36;2;Truot
851;26853;37;8;Gioi
852;26854;38;9;Xuat Sac
853;26855;39;8;Gioi
854;26856;40;5;Trungbinh
855;26857;41;7;Kha
856;26858;42;1;Truot
857;26859;43;2;Truot
858;26860;44;7;Kha
859;26861;45;3;Truot
860;26862;46;5;Trungbinh
861;26863;47;4;Trungbinh
862;26864;48;8;Gioi
863;26865;49;7;Kha
864;26866;50;5;Trungbinh
865;26867;51;9;Xuat Sac
866;26868;52;6;Kha
867;26869;53;1;Truot
868;26870;54;7;Kha
869;26871;55;7;Kha
870;26872;56;4;Trungbinh
871;26873;57;6;Kha
872;26874;58;1;Truot
873;26875;59;3;Truot
874;26876;60;4;Trungbinh
875;26877;61;7;Kha
876;26878;62;8;Gioi
877;26879;63;9;Xuat Sac
878;26880;64;8;Gioi
879;26881;65;4;Trungbinh
880;26882;66;5;Trungbinh
881;26883;67;4;Trungbinh
882;26884;68;5;Trungbinh
883;26885;69;6;Kha
884;26886;70;8;Gioi
885;26887;71;3;Truot
886;26888;72;4;Trungbinh
887;26889;73;9;Xuat Sac
888;26890;74;5;Trungbinh
889;26891;75;9;Xuat Sac
890;26892;76;1;Truot
891;26893;77;8;Gioi
892;26894;78;9;Xuat Sac
893;26895;79;6;Kha
894;26896;80;7;Kha
895;26897;81;6;Kha
896;26898;82;2;Truot
897;26899;83;7;Kha
898;26900;84;7;Kha
899;26901;85;4;Trungbinh
900;26902;86;5;Trungbinh
901;26903;87;8;Gioi
902;26904;88;2;Truot
903;26905;89;2;Truot
904;26906;90;9;Xuat Sac
905;26907;91;7;Kha
906;26908;92;5;Trungbinh
907;26909;93;5;Trungbinh
908;26910;94;8;Gioi
909;26911;95;8;Gioi
910;26912;96;1;Truot
911;26913;97;4;Trungbinh
912;26914;98;1;Truot
913;26915;99;9;Xuat Sac
914;26916;100;5;Trungbinh
915;26917;101;9;Xuat Sac
916;26918;102;6;Kha
917;26919;103;4;Trungbinh
918;26920;104;4;Trungbinh
919;26921;105;7;Kha
920;26922;106;9;Xuat Sac
921;26923;107;9;Xuat Sac
922;26924;108;7;Kha
923;26925;109;6;Kha
924;26926;110;5;Trungbinh
925;26927;111;6;Kha
926;26928;112;8;Gioi
927;26929;113;5;Trungbinh
928;26930;114;6;Kha
929;26931;115;8;Gioi
930;26932;116;1;Truot
931;26933;117;9;Xuat Sac
932;26934;118;9;Xuat Sac
933;26935;119;5;Trungbinh
934;26936;120;2;Truot
935;26937;121;1;Truot
936;26938;122;3;Truot
937;26939;123;4;Trungbinh
938;26940;124;6;Kha
939;26941;125;5;Trungbinh
940;26942;126;9;Xuat Sac
941;26943;127;5;Trungbinh
942;26944;128;8;Gioi
943;26945;129;6;Kha
944;26946;130;4;Trungbinh
945;26947;131;7;Kha
946;26948;132;7;Kha
947;26949;133;4;Trungbinh
948;26950;134;6;Kha
949;26951;135;8;Gioi
950;26952;136;2;Truot
951;26953;137;3;Truot
952;26954;138;9;Xuat Sac
953;26955;139;5;Trungbinh
954;26956;140;2;Truot
955;26957;141;5;Trungbinh
956;26958;142;6;Kha
957;26959;143;2;Truot
958;26960;144;9;Xuat Sac
959;26961;145;8;Gioi
960;26962;146;7;Kha
961;26963;147;1;Truot
962;26964;148;6;Kha
963;26965;149;6;Kha
964;26966;150;8;Gioi
965;26967;151;4;Trungbinh
966;26968;152;6;Kha
967;26969;153;7;Kha
968;26970;154;1;Truot
969;26971;155;4;Trungbinh
970;26972;156;2;Truot
971;26973;157;6;Kha
972;26974;158;2;Truot
973;26975;159;4;Trungbinh
974;26976;160;8;Gioi
975;26977;161;6;Kha
976;26978;162;3;Truot
977;26979;163;6;Kha
978;26980;164;8;Gioi
979;26981;165;7;Kha
980;26982;166;9;Xuat Sac
981;26983;167;3;Truot
982;26984;168;9;Xuat Sac
983;26985;169;6;Kha
984;26986;170;6;Kha
985;26987;171;2;Truot
986;26988;172;9;Xuat Sac
987;26989;173;3;Truot
988;26990;174;2;Truot
989;26991;175;3;Truot
990;26992;176;8;Gioi
991;26993;177;7;Kha
992;26994;178;7;Kha
993;26995;179;9;Xuat Sac
994;26996;180;1;Truot
995;26997;181;8;Gioi
996;26998;182;4;Trungbinh
997;26999;183;3;Truot
998;27000;184;9;Xuat Sac
999;27001;185;3;Truot
1000;27002;186;5;Trungbinh
1;27003;187;7;Kha
2;27004;188;6;Kha
3;27005;189;5;Trungbinh
4;27006;190;2;Truot
5;27007;191;7;Kha
6;27008;192;2;Truot
7;27009;193;6;Kha
8;27010;194;5;Trungbinh
9;27011;195;8;Gioi
10;27012;196;6;Kha
11;27013;197;4;Trungbinh
12;27014;198;2;Truot
13;27015;199;9;Xuat Sac
14;27016;200;9;Xuat Sac
15;27017;13;5;Trungbinh
16;27018;14;6;Kha
17;27019;15;6;Kha
18;27020;16;6;Kha
19;27021;17;7;Kha
20;27022;18;5;Trungbinh
21;27023;19;9;Xuat Sac
22;27024;20;1;Truot
23;27025;21;7;Kha
24;27026;22;5;Trungbinh
25;27027;23;8;Gioi
26;27028;24;5;Trungbinh
27;27029;25;2;Truot
28;27030;26;3;Truot
29;27031;27;5;Trungbinh
30;27032;28;9;Xuat Sac
31;27033;29;2;Truot
32;27034;30;5;Trungbinh
33;27035;31;3;Truot
34;27036;32;6;Kha
35;27037;33;3;Truot
36;27038;34;2;Truot
37;27039;35;7;Kha
38;27040;36;6;Kha
39;27041;37;5;Trungbinh
40;27042;38;8;Gioi
41;27043;39;7;Kha
42;27044;40;9;Xuat Sac
43;27045;41;9;Xuat Sac
44;27046;42;3;Truot
45;27047;43;8;Gioi
46;27048;44;1;Truot
47;27049;45;2;Truot
48;27050;46;5;Trungbinh
49;27051;47;7;Kha
50;27052;48;5;Trungbinh
51;27053;49;8;Gioi
52;27054;50;2;Truot
53;27055;51;2;Truot
54;27056;52;9;Xuat Sac
55;27057;53;7;Kha
56;27058;54;4;Trungbinh
57;27059;55;8;Gioi
58;27060;56;3;Truot
59;27061;57;8;Gioi
60;27062;58;4;Trungbinh
61;27063;59;4;Trungbinh
62;27064;60;6;Kha
63;27065;61;7;Kha
64;27066;62;1;Truot
65;27067;63;5;Trungbinh
66;27068;64;9;Xuat Sac
67;27069;65;4;Trungbinh
68;27070;66;9;Xuat Sac
69;27071;67;6;Kha
70;27072;68;2;Truot
71;27073;69;9;Xuat Sac
72;27074;70;9;Xuat Sac
73;27075;71;1;Truot
74;27076;72;4;Trungbinh
75;27077;73;9;Xuat Sac
76;27078;74;1;Truot
77;27079;75;3;Truot
78;27080;76;5;Trungbinh
79;27081;77;2;Truot
80;27082;78;2;Truot
81;27083;79;5;Trungbinh
82;27084;80;5;Trungbinh
83;27085;81;4;Trungbinh
84;27086;82;6;Kha
85;27087;83;5;Trungbinh
86;27088;84;9;Xuat Sac
87;27089;85;8;Gioi
88;27090;86;7;Kha
89;27091;87;6;Kha
90;27092;88;8;Gioi
91;27093;89;7;Kha
92;27094;90;5;Trungbinh
93;27095;91;8;Gioi
94;27096;92;1;Truot
95;27097;93;4;Trungbinh
96;27098;94;9;Xuat Sac
97;27099;95;8;Gioi
98;27100;96;7;Kha
99;27101;97;4;Trungbinh
100;27102;98;3;Truot
101;27103;99;3;Truot
102;27104;100;2;Truot
103;27105;101;7;Kha
